username,business_category_name,follower_count,following_count,is_verified,is_private,highlight_reel_count,external_url,media_count,likes_average_count,comments_average_count
mollyburkeofficial,Creators & Celebrities,686763,512,True,False,7,https://youtu.be/VolA793XMJI,649,53618.416666666664,1064.1666666666667
theindependentphoto,Publishers,81706,444,False,False,0,https://www.independent-photo.com/,2060,2097.75,8.75
maxrivephotography,Creators & Celebrities,1581949,99,True,False,0,https://bit.ly/2zU5DLd,598,91331.66666666667,1011.25
canon_photos,Non-Profits & Religious Organizations,2677932,410,False,False,7,http://www.cpcollectives.com/presets-intro,3973,29804.5,225.5
vietsui,Creators & Celebrities,14337,117,False,False,5,https://www.nationalgeographic.com/photography/best-of-2018/your-shot-best-photos-of-2018/,166,1158.6666666666667,31.916666666666668
arisodamast,Creators & Celebrities,1168,822,False,False,0,,30,330.3333333333333,12.916666666666666
createcommune,General Interest,321490,669,False,False,3,,2965,3332.75,59.083333333333336
ari_fararooy,,153435,300,True,False,3,http://arifararooy.com/,300,15217.916666666666,435.25
benjaminhardman,,544592,390,False,False,4,http://benjaminhardman.com/,921,26811.333333333332,230.5
so.shauna,Creators & Celebrities,105827,285,False,False,47,http://www.moodygrams.net/,1281,1565.8333333333333,44.416666666666664
dailyoverview,Publishers,720157,5,True,False,4,http://www.dailyoverview.com/,1669,17635.25,133.16666666666666
kuz,Creators & Celebrities,2739796,367,True,False,1,http://kylekuzma.com/,278,313705.6666666667,2301.5833333333335
arielmfulmer,Creators & Celebrities,357441,370,False,False,2,https://m.youtube.com/watch?v=EkIbC5JqVck,194,62416.083333333336,199.66666666666666
artyfisheel,,143710,543,False,False,0,,2566,2180.4166666666665,12.5
gettyimages,Publishers,1154535,311,True,False,9,http://gettyimages.com/,4797,4988.0,31.666666666666668
alexpenfornis,Creators & Celebrities,121641,194,False,False,9,http://www.alexpenfornis.com/,1181,3365.75,47.833333333333336
top.ball.coverage,Publishers,180838,611,False,False,10,,8890,10360.25,205.5
rehahn_photography,Creators & Celebrities,93955,88,True,False,9,http://www.rehahnphotographer.com/shop/,907,3587.0833333333335,30.583333333333332
kpinko,,40709,805,False,False,2,http://Instagram.com/OzShot,847,4277.5,154.75
mkbhd,Creators & Celebrities,1841113,288,True,False,4,http://MKBHD.com/,1203,124929.66666666667,899.1666666666666
joshuavides,General Interest,137443,686,True,False,0,,511,5376.5,81.33333333333333
sixstreetunder,Creators & Celebrities,152181,996,False,False,9,https://www.sixstreetunder.com/workshops,971,6845.666666666667,108.58333333333333
lenn.art031,Creators & Celebrities,12011,618,False,False,1,,196,3575.0,69.58333333333333
instagram,,279785864,222,True,False,10,,5699,934494.0,8130.916666666667
kaimanwong,Creators & Celebrities,195731,316,False,False,0,https://www.youtube.com/kaimanwong,326,11301.25,156.16666666666666
tatjana.lechner,,1562,909,False,True,0,http://bali.singapore.germany/,155,0,0
crosswalkallstars,,13117,482,False,False,0,,1190,413.75,6.0
tinycactus,Creators & Celebrities,257611,970,False,False,3,http://www.kanghee.kim/,3886,15831.5,60.916666666666664
trashhand,Creators & Celebrities,534328,0,True,False,1,http://trashhand.com/,1505,5621.5,82.41666666666667
juusohd,General Interest,241338,272,False,False,36,http://juusohd.com/my-workflow,1068,18827.75,212.33333333333334
spatialflow,Creators & Celebrities,28298,971,False,False,5,http://spatialflow.co/,453,1926.9166666666667,27.916666666666668
thosenewyorkstreets,,10512,4,False,False,0,http://instagr.am/dave.krugman,437,487.4166666666667,4.75
moodygrams,Non-Profits & Religious Organizations,1172977,1071,False,False,0,http://www.moodygrams.net/,5490,26312.25,225.83333333333334
itsreuben,Creators & Celebrities,139951,945,True,False,3,http://reubenwu.com/,1107,11913.583333333334,186.16666666666666
thecreatorclass,Publishers,180401,651,True,False,5,https://thecreatorclass.com/,3095,2288.9166666666665,13.916666666666666
1stinstinct,,21577,0,False,False,0,http://1stinstinct.co/,176,429.6666666666667,6.333333333333333
_mrbw_,Creators & Celebrities,18108,395,False,False,3,http://www.mrbrandonwong.com/,105,1659.9166666666667,85.83333333333333
jasonmpeterson,Creators & Celebrities,1119196,458,True,False,14,https://www.mediapost.com/publications/article/330849/peterson-times-have-changed-adland-needs-to-catc.html,1969,15353.5,112.91666666666667
insighting,Creators & Celebrities,298559,136,False,False,0,,924,2202.75,30.833333333333332
stevint,,235692,575,True,False,3,http://www.tuchiwsky.com/,1756,6776.583333333333,104.41666666666667
sleepingplanes,,28239,889,False,False,3,https://www.sleepingplanes.com/prints/,1212,3727.5833333333335,94.0
borisapple,Creators & Celebrities,4349,420,False,False,24,http://www.borisapple.com/reel/,697,482.5833333333333,25.25
elizabethgadd,Creators & Celebrities,183980,243,False,False,5,http://www.elizabethgadd.com/,975,12146.916666666666,392.6666666666667
milkywaychasers,Transportation & Accomodation Services,530559,153,False,False,1,http://milkywaychasers.com/nsa,2702,14922.583333333334,84.58333333333333
streetshared,Business & Utility Services,130360,10,False,False,2,,1635,3198.25,25.25
nightphotography_exclusive,Personal Goods & General Merchandise Stores,361713,442,False,False,22,,3202,7056.916666666667,54.166666666666664
itsarazelly,Creators & Celebrities,5883,359,False,False,1,,1619,246.08333333333334,10.25
doverphoenixsports,,913,680,False,False,7,,124,234.41666666666666,2.75
street.classics,Non-Profits & Religious Organizations,129288,181,False,False,6,https://streetclassics.co/,957,5921.833333333333,46.833333333333336
jordhammond,Creators & Celebrities,380205,397,False,False,6,https://jordhammond.com/collections/all-products,544,28293.75,585.5833333333334
nattesferd,Creators & Celebrities,180213,248,False,False,2,http://niklassoderlund.com/,665,10871.666666666666,148.83333333333334
hoodclips,Personal Goods & General Merchandise Stores,10674647,9,False,False,10,http://www.HoodClips.com/,1845,72824.83333333333,1090.9166666666667
passionpassport,Transportation & Accomodation Services,1049692,260,True,False,6,http://have2have.it/passionpassport,4303,13688.666666666666,156.75
lakers,Creators & Celebrities,7725370,67,True,False,2,http://lakers.com/,6624,277905.0833333333,1579.75
petermckinnon,Creators & Celebrities,1559498,145,True,False,0,https://youtu.be/mxNhZALUH3g,673,134118.41666666666,1085.8333333333333
ig_color,Non-Profits & Religious Organizations,294835,595,False,False,0,,4878,5541.916666666667,57.083333333333336
stevemccurryofficial,,2608657,686,True,False,2,https://stevemccurry.com/books,1061,59721.333333333336,346.3333333333333
way2ill_,Non-Profits & Religious Organizations,307454,978,False,False,8,http://instagram.com/portraitpage,3924,6258.833333333333,63.75
_davidsark,Creators & Celebrities,80779,359,False,False,9,http://davidsark.com/blog,788,4438.083333333333,153.16666666666666
uwcsea_dover,Professional Services,3299,155,False,False,0,https://www.uwcsea.edu.sg/,472,242.83333333333334,0.5
hypebeastsports,Publishers,53113,122,True,False,0,https://hypb.st/mayweatherdiss,538,2045.6666666666667,11.916666666666666
mr007,Creators & Celebrities,499762,194,False,False,26,,2249,12085.833333333334,68.5
beautifuldestinations,Publishers,12121766,28,True,False,5,http://bit.ly/BeautifulDestinationsYoutube,8605,129238.66666666667,878.0
goodtype,Non-Profits & Religious Organizations,979486,2589,True,False,9,https://www.goodtype.us/workshops/2019/3/3/intro-to-calligraphy-workshop-with-graham-carraway-austin-tx,4499,3317.1666666666665,24.583333333333332
rockkhound,Creators & Celebrities,122200,359,True,False,3,,1796,5431.083333333333,47.666666666666664
sneakerbible,General Interest,99167,204,False,False,0,,359,2952.5,35.583333333333336
adorama,Personal Goods & General Merchandise Stores,145789,992,True,False,33,http://linkable.bio/adorama,982,3492.4166666666665,47.833333333333336
kpunkka,,1271183,338,True,False,5,http://konstapunkka.com/,1428,79068.33333333333,819.6666666666666
ryanmillier,Creators & Celebrities,242049,367,False,False,9,,1819,7821.75,121.66666666666667
jimmerfredette_32,,108039,248,True,False,0,,454,8336.583333333334,136.25
stephencurry30,,23908061,608,True,False,3,,710,855534.75,4651.083333333333
nasa,Government Agencies,38342912,84,True,False,12,http://www.nasa.gov/,2546,787892.5,4726.25
wdywt,Non-Profits & Religious Organizations,680099,2,False,False,0,http://wdywt.links.ac/,4598,4032.8333333333335,16.583333333333332
anaiscramazou,,742,558,False,True,0,,31,0,0
kosten,Creators & Celebrities,264195,130,False,False,6,http://kosten.co/,1663,5599.333333333333,69.75
yamashitaphoto,Creators & Celebrities,1526289,356,False,False,1,https://www.michaelyamashita.com/,1004,38085.0,286.75
doncharleone,Publishers,35678,1245,False,False,0,https://youtu.be/LXrXGJrubeA,1050,1913.25,54.333333333333336
lakerscentral16,General Interest,97621,59,False,False,4,,3858,9173.75,295.5833333333333
visualambassadors,Non-Profits & Religious Organizations,831822,972,False,False,2,http://visualambassadors.info/,2636,27090.833333333332,228.75
theimaged,Non-Profits & Religious Organizations,262192,929,False,False,0,,2517,4505.083333333333,40.916666666666664
illgrammers,Non-Profits & Religious Organizations,218562,710,False,False,0,,2818,4299.833333333333,41.5
amber_aw,,999,706,False,True,0,,213,0,0
eclectic_shotz,Non-Profits & Religious Organizations,468586,2332,False,False,17,,4334,6582.25,58.583333333333336
heatercentral,Non-Profits & Religious Organizations,340369,5590,False,False,0,,3093,5675.083333333333,49.75
dangerousatanyspeed,Creators & Celebrities,145027,560,False,False,5,https://youtu.be/o8czKslHd_c,1078,18012.75,165.16666666666666
lumin.io,,229,226,False,True,0,http://www.luminmusic.com/,382,0,0
basketballforever,Publishers,554164,744,False,False,2,https://linktr.ee/basketballforever,6752,12618.0,103.33333333333333
factsbible,Non-Profits & Religious Organizations,763864,13,False,False,0,,469,49083.75,1002.5
leonkwek10,,2530,557,False,False,0,https://bit.ly/2E0vBx2,245,429.3333333333333,3.75
jumpman23,Personal Goods & General Merchandise Stores,17018032,110,True,False,15,http://jordan.com/,130,163666.08333333334,694.25
natgeoyourshot,Publishers,1753399,240,True,False,15,https://on.natgeo.com/2rgTeJO,3933,30135.25,198.5
caseyneistat,,3287922,1729,True,False,0,https://shopcaseyneistat.com/,1897,296317.25,1288.5833333333333
habashi,,28213,474,True,False,5,http://habashi.co/,2056,842.3333333333334,14.75
natgeotravel,Publishers,28624897,75,True,False,9,http://natgeo.com/travel,9902,140990.66666666666,517.5833333333334
alessiafiloc,,819,878,False,True,0,,47,0,0
sneaker.art,Publishers,35560,259,False,False,0,http://www.facebook.com/Sneaker.Art1,1801,462.0833333333333,2.9166666666666665
zoeycks,,1917,975,False,True,0,http://www.instagram.com/lia_liush,17,0,0
sonyalpha,Personal Goods & General Merchandise Stores,1349178,155,True,False,12,http://bit.ly/AUa6400,2283,37494.166666666664,284.5833333333333
kfinkeept2,,134,136,False,True,0,,161,0,0
firsttake,Content & Apps,691115,118,True,False,2,http://bit.ly/2LIJWPZ,3984,14403.083333333334,250.0
artofvisuals,Personal Goods & General Merchandise Stores,1555959,1001,True,False,7,http://bit.ly/peruprojectaov,5538,18158.416666666668,150.58333333333334
hypecourts,Publishers,131269,55,False,False,0,,347,10409.666666666666,70.41666666666667
_f7,,104751,950,False,False,1,https://yoshi.to/metal,3264,4830.416666666667,59.166666666666664
coach_fail_harder,,368,198,False,True,0,,195,0,0
sonzzztumbles,,839,688,False,False,5,,443,227.41666666666666,8.5
kobebryant,,9353408,189,True,False,0,https://www.granitystudios.com/books,324,349996.5833333333,1319.5833333333333
_nothankq_,,170,89,False,True,0,,191,0,0
lensbible,Publishers,890401,238,True,False,5,http://www.facebook.com/lensbible,5805,19968.083333333332,96.5
daquan,,12125186,208,True,False,2,,8719,671814.8333333334,7564.583333333333
stephenasmith,Creators & Celebrities,1446972,8,True,False,6,http://twitter.com/stephenasmith,970,44941.333333333336,914.1666666666666
superbilancooper,,160,139,False,True,0,https://vsco.co/asharibc,255,0,0
thendrw,Creators & Celebrities,48589,586,False,False,0,,585,1109.75,27.75
kobepost,,245285,514,False,False,1,,1922,16648.833333333332,152.75
differantly,,275416,392,True,False,2,http://www.differantly.com/prints,118,11194.0,119.25
fleurstolk.priv,,172,47,False,True,0,http://instagram.com/fleur_stolkx,2,0,0
bestcelebrations,Publishers,2599403,257,False,False,2,http://facebook.com/bestcelebrations,3069,34077.0,204.91666666666666
basketballvines,Food & Personal Goods,3510521,238,False,False,26,https://www.zipchair.com/pages/nba-shop,5781,18670.833333333332,242.25
iam_ken_smith,Creators & Celebrities,2602,939,False,False,18,,2446,192.33333333333334,5.833333333333333
amandacerny,Creators & Celebrities,24482053,313,True,False,3,http://ftpln.com/amandacerny,1748,833380.3333333334,17573.333333333332
wwlong5,,14794,722,False,False,5,http://www.scholarbasketball.com/,413,1655.5,19.0
black_soap,General Interest,154540,293,False,False,0,http://blacksoapnyc.com/,1683,3583.9166666666665,120.08333333333333
afvofficial,Content & Apps,1021862,36,True,False,3,http://bit.ly/SubmitToAFV,1720,12893.333333333334,265.8333333333333
nbamemes,Publishers,2306226,223,False,False,0,,3447,151269.75,1157.1666666666667
showerthoughtsdaily,Creators & Celebrities,511330,4504,False,False,0,,1408,40265.75,196.25
natgeo,Publishers,99667349,135,True,False,16,http://natgeo.com/,19429,220523.66666666666,1454.5
rademita,,1335532,182,True,False,0,https://youtu.be/-lfuWDWZw3s,2075,102393.33333333333,475.8333333333333
wtffunfacts,Publishers,728624,13,False,False,1,http://wtffunfact.com/,5184,25107.5,194.5
1st,,341447,310,True,False,0,http://twitter.com/brianalcazar,817,5070.25,88.83333333333333
cookwithamber,Creators & Celebrities,6627,385,False,False,5,https://bit.ly/2IvUReV,1006,248.5,9.333333333333334
hackerbolt,,240695,5,False,False,0,,324,9487.75,131.08333333333334
_little_britt_,Creators & Celebrities,3074689,228,True,False,4,https://m.youtube.com/watch?v=Qt9qtpawDkc,1268,201324.25,973.6666666666666
romanatwood,,5290189,115,True,False,0,http://www.youtube.com/RomanAtwoodvlogs,656,339090.3333333333,3544.6666666666665
13thwitness,,722283,495,True,False,15,http://13thwitness.com/,1858,12025.5,114.33333333333333
theshoegame,,144257,273,False,False,0,http://bit.ly/2TyvrlP,7650,2058.5833333333335,64.08333333333333
sneakernews,Publishers,7986974,0,True,False,4,http://sneakernews.links.ac/,15490,29768.75,238.16666666666666
funforlouis,Creators & Celebrities,1384380,794,True,False,4,http://youtube.com/louis,2051,26453.833333333332,115.5
weartesters,Publishers,75713,298,False,False,1,https://weartesters.com/nike-pg3-black-white-detailed-look-and-review/,3172,1600.3333333333333,34.25
nightwing2303,Creators & Celebrities,104186,1570,False,False,4,https://youtu.be/iCBODqyannA,4894,2336.3333333333335,33.5
jessewelle,,2100456,113,True,False,4,https://youtu.be/bpJ-bgpaqyg,1001,100166.16666666667,511.8333333333333
jeanapvp,,1456836,114,True,False,0,http://youtube.com/bfvsgf,900,46460.5,288.0
factbolt,,697177,0,False,False,2,,3359,23212.25,366.5833333333333
chrisconnolly,,515335,99,False,False,55,,2998,3024.8333333333335,16.25
minwiesser,,1128,1672,False,True,0,,67,0,0
worldfacts_101,,725,212,False,False,0,,92,53.583333333333336,4.166666666666667
8fact,General Interest,7490096,14,True,False,2,https://9gag.com/,5833,167932.58333333334,1238.6666666666667
9gag,Content & Apps,49754286,28,True,False,17,http://9gag.com/app,18600,555641.6666666666,9524.666666666666
nikebasketball,Personal Goods & General Merchandise Stores,10430833,77,True,False,8,http://bit.ly/NBAAllStarJersey,763,148335.33333333334,974.75
hyobinmoon,,933,937,False,True,0,,24,0,0tinson_productions__ |Creators & Celebrities| 4014 4528 False False 0  24 83.58333333333333 4.833333333333333
scumbagworld Publishers 10331 5972 False False 9 http://SCUMBAGMAGAZINE.net/ 84 592.6666666666666 15.083333333333334
cristiano.dangelo |Creators & Celebrities| 10514 797 False False 15  340 643.75 50.916666666666664
showyourtravelpics |Creators & Celebrities| 3325 1025 False False 0  237 1711.5833333333333 72.16666666666667
eco.belfast |Business & Utility Services| 640 670 False False 3 http://facebook.com/eco.belfast 24 82.83333333333333 5.833333333333333
tom.ferra |Creators & Celebrities| 3470 304 False False 5 http://tomferra.com/ 136 181.91666666666666 10.916666666666666
marie_johanna_photographer |Creators & Celebrities| 1963 1399 False False 0  69 316.0 18.416666666666668
blacklistproductionhouse  1426 2543 False False 2 https://youtu.be/SjJHH_TuI-8 656 120.33333333333333 6.5
wow_its_kris |Creators & Celebrities| 4566 2612 False False 7  864 520.4166666666666 6.416666666666667
cancianmatteo  6296 2147 False False 0  123 517.4166666666666 10.583333333333334
nicepage_website_builder  212 2282 False False 0 http://bit.ly/nicepage-website-builder 14 52.416666666666664 5.166666666666667
tinson_productions__ |Creators & Celebrities| 4015 4528 False False 0  24 83.58333333333333 4.833333333333333
scumbagworld Publishers 10331 5972 False False 9 http://SCUMBAGMAGAZINE.net/ 84 592.9166666666666 15.083333333333334
cristiano.dangelo |Creators & Celebrities| 10514 797 False False 15  340 643.75 50.916666666666664
showyourtravelpics |Creators & Celebrities| 3324 1023 False False 0  237 1711.5833333333333 72.16666666666667
eco.belfast |Business & Utility Services| 640 670 False False 3 http://facebook.com/eco.belfast 24 82.83333333333333 5.833333333333333
tom.ferra |Creators & Celebrities| 3470 304 False False 5 http://tomferra.com/ 136 181.91666666666666 10.916666666666666
marie_johanna_photographer |Creators & Celebrities| 1963 1399 False False 0  69 316.0 18.416666666666668
blacklistproductionhouse  1426 2543 False False 2 https://youtu.be/SjJHH_TuI-8 656 120.33333333333333 6.5
wow_its_kris |Creators & Celebrities| 4566 2612 False False 7  864 520.4166666666666 6.416666666666667
cancianmatteo  6296 2147 False False 0  123 517.4166666666666 10.583333333333334
nicepage_website_builder  212 2283 False False 0 http://bit.ly/nicepage-website-builder 14 52.416666666666664 5.166666666666667
tinson_productions__ |Creators & Celebrities| 4015 4528 False False 0  24 83.58333333333333 4.833333333333333
scumbagworld Publishers 10332 5972 False False 9 http://SCUMBAGMAGAZINE.net/ 84 592.9166666666666 15.083333333333334
cristiano.dangelo |Creators & Celebrities| 10514 797 False False 15  340 643.75 50.916666666666664
showyourtravelpics |Creators & Celebrities| 3324 1022 False False 0  237 1711.5833333333333 72.16666666666667
eco.belfast |Business & Utility Services| 640 670 False False 3 http://facebook.com/eco.belfast 24 82.83333333333333 5.833333333333333
tom.ferra |Creators & Celebrities| 3470 304 False False 5 http://tomferra.com/ 136 181.91666666666666 10.916666666666666
marie_johanna_photographer |Creators & Celebrities| 1963 1399 False False 0  69 316.0 18.416666666666668
blacklistproductionhouse  1426 2543 False False 2 https://youtu.be/SjJHH_TuI-8 656 120.33333333333333 6.5
wow_its_kris |Creators & Celebrities| 4566 2612 False False 7  864 520.4166666666666 6.416666666666667
cancianmatteo  6296 2147 False False 0  123 517.4166666666666 10.583333333333334
nicepage_website_builder  212 2283 False False 0 http://bit.ly/nicepage-website-builder 14 52.416666666666664 5.166666666666667
hellosussieee  1159 1287 False False 2  27 495.5833333333333 56.416666666666664
alemdoolharexpo  358 2119 False False 2 http://www.rodrigoalbertini.com.br/ 99 29.416666666666668 1.1666666666666667
mockup_psd  1317 2872 False False 0 https://www.amazon.co.uk/shop/kikebain 35 241.41666666666666 12.333333333333334
focus_2infinity |Creators & Celebrities| 265 1071 False False 1  47 88.08333333333333 2.8333333333333335
mattitanned  92 60 False False 0  0 0 0
vdunnphotography |Creators & Celebrities| 3178 3969 False False 0 http://victordunn.vsco.co/ 36 787.25 52.583333333333336
pegwork  5871 4965 False False 0  77 1157.75 94.0
ilbreebchi  527 1069 False False 1  86 19.333333333333332 1.3333333333333333
_bonehawk  219 400 False False 0 https://goo.gl/l2WIK2 247 18.666666666666668 1.0833333333333333
jonsaq  722 1334 False False 9 http://www.jonsaquing.com/ 939 59.5 1.5833333333333333
theapjournalist  1357 2265 False False 0 http://pengdigital.com/ 1818 92.25 2.5833333333333335
photographer_my_love  9426 1498 False False 0  603 587.25 8.583333333333334
adityashankhdhar2001 |General Interest| 852 524 False False 0  31 123.75 12.166666666666666
lorenzocorvagliax2 |Creators & Celebrities| 1382 3006 False False 3  21 578.5 37.0
hotyogabelfast |Home Services| 6826 2934 False False 14 http://www.facebook.com/hotyogabelfast 742 151.83333333333334 6.25
travelling_passports  4491 3991 False False 7  506 501.25 7.5
baurland |Creators & Celebrities| 787 5191 False False 3  23 137.08333333333334 13.25
blackouttphh |General Interest| 72 216 False False 0  10 26.6 2.0
____siwak____  507 1926 False False 0  181 116.33333333333333 3.4166666666666665
andmaresc_photos |Creators & Celebrities| 609 1025 False False 0  17 267.6666666666667 8.166666666666666
roncomex_64935283  14 501 False False 0  1 3.0 1.0
academic_star19  45 3216 False False 0  12 4.666666666666667 0.08333333333333333
orcha86  667 6282 False False 0  88 131.83333333333334 7.25
luigitrevisi |Creators & Celebrities| 6617 864 False False 7 https://www.luigitrevisi.com/ 81 2036.5833333333333 85.16666666666667
mark_zelinski_photographic |Creators & Celebrities| 674 3301 False False 0 http://www.MarkZelinski.com/ 123 31.5 0.5833333333333334
formansphoto |Creators & Celebrities| 591 737 False False 0 https://www.formansphoto.com/ 210 154.83333333333334 5.5
ro.ro.fit |Personal Goods & General Merchandise Stores| 1087 1249 False False 2 https://www.facebook.com/rominaruzicfitness/ 133 60.666666666666664 2.1666666666666665
kalihart |Creators & Celebrities| 17100 1925 False False 5 https://m.youtube.com/watch?v=a7lGBKY2QTM 428 1540.1666666666667 39.333333333333336
kazuks24  280 321 False True 0  1 0 0
teresita_apartment_ |Transportation & Accomodation Services| 799 3455 False False 1 https://ru.airbnb.com/rooms/17485822 8 86.375 2.375
lindsayfrancisthompson  200 929 False True 0  14 0 0
gianolis |Creators & Celebrities| 1610 5610 False False 5 http://giacomogiannini.com/ 132 249.41666666666666 8.916666666666666
danielecagnazzophotography |Creators & Celebrities| 10420 6491 False False 9 http://danielecagnazzo.com/ 345 742.3333333333334 10.916666666666666
olympusenthusiast |Personal Goods & General Merchandise Stores| 234 844 False False 0 http://www.olympusenthusiast.com/ 41 31.5 1.25
amelie_ployez |Creators & Celebrities| 231 185 False False 4 https://www.youtube.com/channel/UCMZ1YF4baLk9b5y_x_jFquw 41 97.41666666666667 5.666666666666667
markfaustphotography |Creators & Celebrities| 343 1279 False False 0 http://markfaustphoto.com/ 232 61.833333333333336 2.6666666666666665
iulianbaltaretu  38451 4191 False False 6  297 1645.8333333333333 46.0
_drawingin |General Interest| 401 2438 False False 1  13 66.66666666666667 1.5833333333333333
yinss  2374 1062 False False 0 https://www.facebook.com/sathirat 354 164.66666666666666 8.833333333333334
sneakersonft |Creators & Celebrities| 766 5549 False False 9 https://youtu.be/a10hJH5UbiU 380 50.166666666666664 0.3333333333333333
tianyifilm  57 54 False False 0  8 46.125 10.25
martin__lane  197 204 False False 1  124 58.333333333333336 5.333333333333333
komalahn  19 359 False True 0  6 0 0
goprojectph |Transportation & Accomodation Services| 21244 4928 False False 2  1276 446.0833333333333 8.416666666666666
therealmikelangelo |General Interest| 35530 1776 False False 0  64 1202.75 2.3333333333333335
dcproductions__ |Creators & Celebrities| 3047 5560 False False 1  233 184.58333333333334 2.5
lilla_images  2220 1815 False False 0  40 496.9166666666667 8.916666666666666
_matteo.angeloni |Creators & Celebrities| 9051 4703 False False 9 http://www.matteoangeloni.it/ 687 776.1666666666666 20.583333333333332
applelee95  45 695 False False 0 http://bit.ly/lioncity888 9 7.444444444444445 1.0
cherylmedow |Creators & Celebrities| 7526 3819 False False 1 http://www.cherylmedow.com/ 239 2674.9166666666665 49.0
rishikeshan.raw |Creators & Celebrities| 338 1834 False False 3 http://rishikeshan.com.au/ 26 117.08333333333333 12.166666666666666
thedesignduke  20692 3075 False False 0  363 596.9166666666666 13.0
fays.a.photography |Creators & Celebrities| 1178 644 False False 7 https://youtu.be/ZukoRNMFUkc 95 346.1666666666667 69.66666666666667
edgar_estrada_photo |Creators & Celebrities| 1788 4821 False False 0 https://edgar-estrada.pixels.com/ 224 381.5 18.75
nutoreous_cookie |Creators & Celebrities| 188 1304 False False 2  107 28.166666666666668 2.75
cesarjsf  148 435 False False 0  240 23.333333333333332 0.4166666666666667
camargocaue |General Interest| 1047 2406 False False 0  73 157.08333333333334 10.583333333333334
shootingfromthesaddle |Creators & Celebrities| 499 340 False False 2  118 168.41666666666666 11.75
mccounl  539 852 False False 2 http://www.marjoleincaniels.com/ 545 141.5 7.916666666666667
fiona_berlin_based |Creators & Celebrities| 3209 654 False False 12 http://fionahirschmann.jimdo.com/ 1537 230.83333333333334 17.916666666666668
ilovephotograph229  19653 6682 False False 0 https://mybestt.com/collections/Photographers/ 3901 195.0 2.5833333333333335
meek.o_  266 466 False False 0  30 82.5 5.416666666666667
bellamatias.art |General Interest| 495 3215 False False 1  35 89.83333333333333 5.75
benquarrie  52 300 False False 0  6 33.333333333333336 1.0
claramargana  113 668 False False 10  191 32.333333333333336 1.5833333333333333
backupshoepage  72 886 False False 0  9 22.555555555555557 1.2222222222222223
charlie_flicks |Creators & Celebrities| 3302 4553 False False 2  118 474.0833333333333 22.916666666666668
polinarud  6644 6153 False False 1  529 768.25 5.666666666666667
up.and.adam  1289 1406 False False 0 http://upandadam.co/ 1017 69.0 2.3333333333333335
oreocookies1003  0 12 False True 0  0 0 0
aries_images |Creators & Celebrities| 9817 2596 False False 3  83 2523.9166666666665 7.833333333333333
jonahernaviews  4314 2588 False False 7  75 250.41666666666666 5.166666666666667
nihalshahnihal  386 3236 False False 1  29 21.5 0.4166666666666667
skyydrones  30998 6055 False False 0 https://youtu.be/hSW0CueOuIM 382 319.5 2.5833333333333335
_k4el_  1525 735 False False 6 https://kaellam.myportfolio.com/ 339 148.08333333333334 16.333333333333332
madeofpop91  997 5807 False False 1 https://twitter.com/MadeOfPop91 313 176.0 5.916666666666667
sania2093  8787 6559 False False 3 http://thegreatnorth.refr.cc/sandra 411 1540.3333333333333 59.166666666666664
street_blackwhite  2223 2645 False False 0  1440 30.416666666666668 1.0833333333333333
ricardo.agm__ |Creators & Celebrities| 416 956 False False 0  15 103.08333333333333 2.0833333333333335
whoiskevno  2693 1990 False False 2  84 212.0 22.833333333333332
beyondessex |Creators & Celebrities| 3621 1017 False False 3  61 301.1666666666667 7.583333333333333
pribarbosaphoto |Creators & Celebrities| 8067 603 False False 9 http://linktr.ee/pribarbosaphoto 1994 147.5 9.416666666666666
gsrazy |Home Services| 13188 339 False False 7  0 0 0
ph_garcia_ |Creators & Celebrities| 66 103 False False 1 https://youtu.be/4wCtkyjilqk 15 38.333333333333336 2.25
fabconsoli |General Interest| 1307 6600 False False 0  516 187.66666666666666 2.75
iamashot |Creators & Celebrities| 104 796 False False 0 http://ashotvardanyan.co.nf/ 12 51.083333333333336 1.8333333333333333
mauveprimitive |General Interest| 1149 6632 False False 1 http://mauveprimitive.com/ 270 102.0 3.75
k.caw  405 2114 False False 0  52 114.25 3.5833333333333335
mcgraphic83 |General Interest| 4248 4850 False False 1 http://adm.ms/dujvt7/i1894 173 530.0833333333334 7.333333333333333
thenorthernfeel |General Interest| 5131 761 False False 8 http://thenorthernfeel.com/ 147 767.6666666666666 111.91666666666667
_levimiriam_ |Creators & Celebrities| 591 2370 False False 4 https://miriamlevi.pb.photography/ 114 135.41666666666666 6.083333333333333
matthewpins |Creators & Celebrities| 2962 448 False False 8  133 274.5833333333333 4.083333333333333
picturesque3713 |Creators & Celebrities| 330 2378 False False 0  26 66.08333333333333 2.1666666666666665
world_record._.grape  33 486 False False 0  1 51.0 1.0
samtinaaa  618 541 False False 6 http://www.incmedia.org/ 235 56.75 4.0
alyssaneedswhiskeyrn  115 256 False True 0  50 0 0
popics85 |Personal Goods & General Merchandise Stores| 344 724 False False 2  58 83.08333333333333 2.0833333333333335
stu_photos19  490 2611 False False 0  21 59.916666666666664 2.0833333333333335
eric_soderstrom  978 2711 False True 0  227 0 0
romanbrezovsky  1000 5832 False False 3  22 806.5 26.833333333333332
zaestheticx |Creators & Celebrities| 11721 4345 False False 11  96 1112.3333333333333 3.0
wim_de_meester_ |Creators & Celebrities| 274 480 False False 0 http://wimdemeester.com/ 36 71.33333333333333 4.416666666666667
